"24","16","5","4","1","0","0","0","0","0"
"34","8","4","3","0","1","0","0","0","0"
"20","12","8","4","3","0","2","0","1","0"
"33","13","3","1","0","0","0","0","0","0"
"35","12","3","0","0","0","0","0","0","0"
"33","8","8","1","0","0","0","0","0","0"
"30","11","7","1","1","0","0","0","0","0"
"31","15","3","1","0","0","0","0","0","0"
"33","15","0","0","2","0","0","0","0","0"
"39","9","2","0","0","0","0","0","0","0"
"29","16","3","2","0","0","0","0","0","0"
"24","14","5","4","1","1","1","0","0","0"
"25","15","7","1","1","0","1","0","0","0"
"40","10","0","0","0","0","0","0","0","0"
"28","15","3","4","0","0","0","0","0","0"
"25","13","4","6","0","1","1","0","0","0"
"33","12","3","2","0","0","0","0","0","0"
"29","17","1","2","0","1","0","0","0","0"
"33","11","3","3","0","0","0","0","0","0"
"45","3","1","1","0","0","0","0","0","0"
"33","11","4","2","0","0","0","0","0","0"
"35","6","5","3","1","0","0","0","0","0"
"34","14","2","0","0","0","0","0","0","0"
"27","16","4","1","1","0","1","0","0","0"
"35","13","2","0","0","0","0","0","0","0"
"21","16","8","3","2","0","0","0","0","0"
"35","14","1","0","0","0","0","0","0","0"
"22","17","5","5","1","0","0","0","0","0"
"34","9","3","4","0","0","0","0","0","0"
"24","16","7","0","2","0","0","0","1","0"
"28","10","8","2","1","0","0","0","0","1"
"32","13","5","0","0","0","0","0","0","0"
"31","14","5","0","0","0","0","0","0","0"
"34","10","3","3","0","0","0","0","0","0"
"25","14","5","3","2","0","1","0","0","0"
"31","9","7","1","1","1","0","0","0","0"
"29","6","6","4","3","2","0","0","0","0"
"20","22","5","2","1","0","0","0","0","0"
"24","17","5","2","0","1","1","0","0","0"
"36","10","3","1","0","0","0","0","0","0"
"35","10","4","0","0","1","0","0","0","0"
"26","13","4","6","0","1","0","0","0","0"
"34","11","3","2","0","0","0","0","0","0"
"37","10","3","0","0","0","0","0","0","0"
"33","12","4","1","0","0","0","0","0","0"
"26","11","6","5","1","1","0","0","0","0"
"37","6","7","0","0","0","0","0","0","0"
"33","10","6","0","1","0","0","0","0","0"
"30","8","9","1","1","1","0","0","0","0"
"28","11","4","3","2","1","1","0","0","0"
"30","11","5","2","2","0","0","0","0","0"
"38","8","4","0","0","0","0","0","0","0"
"37","10","3","0","0","0","0","0","0","0"
"24","14","6","2","3","1","0","0","0","0"
"28","15","2","3","1","1","0","0","0","0"
"28","16","5","1","0","0","0","0","0","0"
"24","10","9","3","2","0","2","0","0","0"
"29","8","7","3","1","0","1","1","0","0"
"39","9","2","0","0","0","0","0","0","0"
"32","8","5","3","1","0","1","0","0","0"
"33","10","5","0","1","0","1","0","0","0"
"23","16","5","4","1","1","0","0","0","0"
"36","7","3","3","1","0","0","0","0","0"
"34","9","6","1","0","0","0","0","0","0"
"28","11","8","3","0","0","0","0","0","0"
"14","16","6","6","4","2","1","1","0","0"
"35","11","3","1","0","0","0","0","0","0"
"33","11","6","0","0","0","0","0","0","0"
"28","9","10","2","1","0","0","0","0","0"
"37","8","2","1","2","0","0","0","0","0"
"31","12","3","3","0","1","0","0","0","0"
"28","9","9","3","1","0","0","0","0","0"
"33","10","4","2","0","0","1","0","0","0"
"28","13","7","1","1","0","0","0","0","0"
"24","17","5","3","0","0","1","0","0","0"
"25","11","5","4","3","2","0","0","0","0"
"35","7","5","2","1","0","0","0","0","0"
"24","14","8","1","1","2","0","0","0","0"
"23","16","4","5","1","1","0","0","0","0"
"35","11","4","0","0","0","0","0","0","0"
"34","11","1","3","1","0","0","0","0","0"
"33","11","2","4","0","0","0","0","0","0"
"38","10","1","1","0","0","0","0","0","0"
"23","15","7","3","1","1","0","0","0","0"
"31","12","5","2","0","0","0","0","0","0"
"31","13","5","1","0","0","0","0","0","0"
"25","14","9","2","0","0","0","0","0","0"
"27","12","3","5","1","1","0","1","0","0"
"34","13","3","0","0","0","0","0","0","0"
"31","15","1","3","0","0","0","0","0","0"
"28","11","8","1","2","0","0","0","0","0"
"34","11","2","3","0","0","0","0","0","0"
"32","12","1","2","1","1","1","0","0","0"
"29","13","6","1","1","0","0","0","0","0"
"36","7","3","2","2","0","0","0","0","0"
"35","8","6","0","0","1","0","0","0","0"
"42","6","2","0","0","0","0","0","0","0"
"32","15","3","0","0","0","0","0","0","0"
"31","12","4","3","0","0","0","0","0","0"
"35","7","6","2","0","0","0","0","0","0"
"33","15","2","0","0","0","0","0","0","0"
"37","11","2","0","0","0","0","0","0","0"
"34","14","1","1","0","0","0","0","0","0"
"26","15","5","2","0","1","1","0","0","0"
"28","13","5","1","1","1","0","1","0","0"
"23","18","7","0","1","0","1","0","0","0"
"38","9","0","2","0","1","0","0","0","0"
"27","16","3","1","3","0","0","0","0","0"
"34","9","6","1","0","0","0","0","0","0"
"26","13","8","1","1","1","0","0","0","0"
"31","11","5","1","2","0","0","0","0","0"
"29","14","5","1","0","0","1","0","0","0"
"29","7","7","2","4","1","0","0","0","0"
"31","15","2","2","0","0","0","0","0","0"
"23","12","8","4","2","1","0","0","0","0"
"25","14","9","2","0","0","0","0","0","0"
"29","14","5","2","0","0","0","0","0","0"
"34","9","5","1","1","0","0","0","0","0"
"21","20","4","3","2","0","0","0","0","0"
"24","11","9","4","1","0","0","1","0","0"
"38","9","2","0","1","0","0","0","0","0"
"27","11","9","2","0","1","0","0","0","0"
"25","12","8","5","0","0","0","0","0","0"
"32","13","4","0","1","0","0","0","0","0"
"41","7","1","1","0","0","0","0","0","0"
"22","23","1","1","2","0","0","0","1","0"
"29","15","6","0","0","0","0","0","0","0"
"24","15","7","3","1","0","0","0","0","0"
"32","11","3","3","0","1","0","0","0","0"
"27","14","6","3","0","0","0","0","0","0"
"37","10","3","0","0","0","0","0","0","0"
"34","9","7","0","0","0","0","0","0","0"
"33","11","3","1","1","1","0","0","0","0"
"30","8","7","3","1","1","0","0","0","0"
"22","24","1","2","1","0","0","0","0","0"
"25","9","5","7","3","0","1","0","0","0"
"29","9","5","4","2","0","1","0","0","0"
"26","15","5","2","1","1","0","0","0","0"
"20","16","7","2","3","0","2","0","0","0"
"29","16","3","0","0","2","0","0","0","0"
"32","14","3","1","0","0","0","0","0","0"
"33","12","4","1","0","0","0","0","0","0"
"31","8","7","2","2","0","0","0","0","0"
"29","16","3","2","0","0","0","0","0","0"
"37","7","5","0","1","0","0","0","0","0"
"36","5","7","1","1","0","0","0","0","0"
"20","17","5","6","1","1","0","0","0","0"
"31","13","4","1","1","0","0","0","0","0"
"32","14","4","0","0","0","0","0","0","0"
"32","12","5","1","0","0","0","0","0","0"
"43","4","3","0","0","0","0","0","0","0"
"27","16","6","1","0","0","0","0","0","0"
"31","16","2","1","0","0","0","0","0","0"
"26","15","7","1","1","0","0","0","0","0"
"21","18","5","4","1","0","0","0","0","1"
"23","17","3","3","2","2","0","0","0","0"
"35","13","0","1","1","0","0","0","0","0"
"40","10","0","0","0","0","0","0","0","0"
"34","6","7","3","0","0","0","0","0","0"
"30","14","4","1","1","0","0","0","0","0"
"28","12","6","3","1","0","0","0","0","0"
"35","9","5","1","0","0","0","0","0","0"
"28","11","5","4","1","1","0","0","0","0"
"26","12","8","2","1","1","0","0","0","0"
"38","11","1","0","0","0","0","0","0","0"
"28","18","3","0","1","0","0","0","0","0"
"24","15","3","6","0","2","0","0","0","0"
"36","10","3","0","1","0","0","0","0","0"
"26","11","10","1","2","0","0","0","0","0"
